src_code,trg_code,src_codingsystem,trg_codingsystem
MBW,106225,asfis,worms
BXL,106210,asfis,worms
BWY,106064,asfis,worms
BIV,733406,asfis,worms
ZPE,535328,asfis,worms
PCB,106177,asfis,worms
ZPP,535329,asfis,worms
FDU,106148,asfis,worms
ESF,106149,asfis,worms
LEQ,106152,asfis,worms
GOO,106087,asfis,worms
LKD,106048,asfis,worms
SDK,106055,asfis,worms
DWI,106038,asfis,worms
DZH,NA,asfis,worms
YEW,NA,asfis,worms
GZK,102048,asfis,worms
IVK,102166,asfis,worms
JEZ,102101,asfis,worms
EQZ,102563,asfis,worms
IVI,102200,asfis,worms
IWG,489922,asfis,worms
IWJ,102281,asfis,worms
WSE,102293,asfis,worms
WKT,102297,asfis,worms
IXV,103251,asfis,worms
UAQ,325384,asfis,worms
IWI,156452,asfis,worms
JGP,102440,asfis,worms
IWH,102644,asfis,worms
QLT,102646,asfis,worms
AQM,1135,asfis,worms
AJY,118825,asfis,worms
AZD,257933,asfis,worms
AZJ,259019,asfis,worms
IZO,259252,asfis,worms
EHY,174884,asfis,worms
DQO,119039,asfis,worms
DQW,119044,asfis,worms
DQR,119050,asfis,worms
DQN,118715,asfis,worms
AJX,175135,asfis,worms
RYQ,258117,asfis,worms
ISH,1131,asfis,worms
ZHM,226780,asfis,worms
QWF,120177,asfis,worms
TVN,1133,asfis,worms
OII,409227,asfis,worms
OIR,409230,asfis,worms
OQM,136132,asfis,worms
EQW,409245,asfis,worms
HQH,221013,asfis,worms
HQR,409258,asfis,worms
QLV,1026082,asfis,worms
MJN,723698,asfis,worms
OQO,395015,asfis,worms
OQG,409303,asfis,worms
OQS,409304,asfis,worms
OQE,409312,asfis,worms
OQQ,409313,asfis,worms
QLA,409339,asfis,worms
QLB,409340,asfis,worms
QLW,409341,asfis,worms
QLC,409343,asfis,worms
QLE,158466,asfis,worms
MTS,136137,asfis,worms
QLM,409353,asfis,worms
QLP,409355,asfis,worms
SQY,136093,asfis,worms
RIK,408963,asfis,worms
ODY,220297,asfis,worms
LQH,136120,asfis,worms
LQM,211183,asfis,worms
LQP,409036,asfis,worms
LQS,409037,asfis,worms
HQE,408962,asfis,worms
PQS,409162,asfis,worms
SVX,14355,asfis,worms
CRU,1066,asfis,worms
SWT,234103,asfis,worms
WCP,1026038,asfis,worms
EPQ,857261,asfis,worms
HZC,1671436,asfis,worms
ZSU,1604412,asfis,worms
LFK,857237,asfis,worms
MVS,857346,asfis,worms
UBD,857360,asfis,worms
YGR,857389,asfis,worms
WSD,857498,asfis,worms
VLI,857419,asfis,worms
MFC,857186,asfis,worms
MFY,571967,asfis,worms
BVL,574116,asfis,worms
CMA,181580,asfis,worms
CMJ,1349109,asfis,worms
CMM,857629,asfis,worms
CLF,105509,asfis,worms
YMA,992025,asfis,worms
YMK,596338,asfis,worms
YMB,761285,asfis,worms
YMR,420926,asfis,worms
YME,872679,asfis,worms
YMX,761286,asfis,worms
YMI,575042,asfis,worms
YMT,992026,asfis,worms
YGX,415847,asfis,worms
VIY,987300,asfis,worms
DRP,181566,asfis,worms
GFZ,594807,asfis,worms
WPZ,848374,asfis,worms
UWP,737472,asfis,worms
MOF,51,asfis,worms
QPM,456660,asfis,worms
CZD,456662,asfis,worms
LQC,140677,asfis,worms
NII,140678,asfis,worms
QTE,151374,asfis,worms
LQF,140679,asfis,worms
QTI,456664,asfis,worms
HNY,147459,asfis,worms
LQR,140683,asfis,worms
WPT,851901,asfis,worms
LQY,140684,asfis,worms
QTV,140685,asfis,worms
LPZ,1487040,asfis,worms
PQX,456685,asfis,worms
PXQ,456684,asfis,worms
KNO,707486,asfis,worms
KNT,325464,asfis,worms
NCI,197296,asfis,worms
NCJ,870959,asfis,worms
NKG,197297,asfis,worms
LQJ,456593,asfis,worms
LQT,456596,asfis,worms
KJX,160336,asfis,worms
LDX,220948,asfis,worms
LDZ,456641,asfis,worms
JYW,456646,asfis,worms
JYX,456553,asfis,worms
LIY,147456,asfis,worms
HJV,445308,asfis,worms
HAZ,405012,asfis,worms
UQN,445312,asfis,worms
ABJ,397082,asfis,worms
ABM,445319,asfis,worms
HRW,445325,asfis,worms
ABG,367891,asfis,worms
LGX,445330,asfis,worms
DZS,445331,asfis,worms
AIZ,405014,asfis,worms
UQK,445335,asfis,worms
ABP,207660,asfis,worms
LGW,445340,asfis,worms
LQQ,445437,asfis,worms
UQL,445351,asfis,worms
ABR,445354,asfis,worms
ABF,445357,asfis,worms
UQM,445358,asfis,worms
HSW,445362,asfis,worms
AJF,207658,asfis,worms
HLT,140059,asfis,worms
LQW,207654,asfis,worms
ABX,138050,asfis,worms
DDL,419343,asfis,worms
DFX,138011,asfis,worms
FSB,419355,asfis,worms
FSK,224281,asfis,worms
FSM,729935,asfis,worms
FSU,139970,asfis,worms
FSE,575126,asfis,worms
FSX,138013,asfis,worms
GHN,527885,asfis,worms
TBB,575135,asfis,worms
KCJ,141773,asfis,worms
GBX,141780,asfis,worms
GBY,141787,asfis,worms
GIZ,141790,asfis,worms
GIH,141793,asfis,worms
GVU,138590,asfis,worms
JUX,141807,asfis,worms
MND,216318,asfis,worms
MDX,546926,asfis,worms
NQA,689174,asfis,worms
OAW,689175,asfis,worms
NQM,141830,asfis,worms
GJI,141831,asfis,worms
JKU,689178,asfis,worms
NQU,689179,asfis,worms
TKW,1251279,asfis,worms
RQN,1251282,asfis,worms
GBQ,1039842,asfis,worms
GBJ,1477173,asfis,worms
KWM,1039839,asfis,worms
GBW,576618,asfis,worms
GJR,1039847,asfis,worms
GJM,1039840,asfis,worms
GJV,1039845,asfis,worms
RQH,573090,asfis,worms
RQM,216349,asfis,worms
UBT,556961,asfis,worms
UMV,216355,asfis,worms
ZRM,443,asfis,worms
KLQ,141752,asfis,worms
KON,141753,asfis,worms
KOT,141755,asfis,worms
KOI,141759,asfis,worms
KOZ,141767,asfis,worms
DAL,467363,asfis,worms
HOW,141858,asfis,worms
ZNF,196896,asfis,worms
OZH,141821,asfis,worms
ZQD,151267,asfis,worms
DOW,141529,asfis,worms
KUI,419449,asfis,worms
TKX,988483,asfis,worms
EQF,567234,asfis,worms
EQY,216328,asfis,worms
GKE,413468,asfis,worms
GFX,413467,asfis,worms
TMZ,413386,asfis,worms
AJR,141855,asfis,worms
LQK,413408,asfis,worms
IPT,419499,asfis,worms
IPU,528078,asfis,worms
UOI,413413,asfis,worms
UOO,216363,asfis,worms
QAT,528083,asfis,worms
QAU,528084,asfis,worms
QAS,581673,asfis,worms
UBR,216371,asfis,worms
UOB,413428,asfis,worms
UBN,528088,asfis,worms
UOT,528089,asfis,worms
UBH,216368,asfis,worms
TOS,413379,asfis,worms
UOR,534211,asfis,worms
UBF,413380,asfis,worms
UOA,216369,asfis,worms
UBE,216382,asfis,worms
GIW,413374,asfis,worms
UBX,413422,asfis,worms
UOS,413432,asfis,worms
UBQ,413439,asfis,worms
UXS,151576,asfis,worms
NQB,216254,asfis,worms
NQC,596064,asfis,worms
NQK,216252,asfis,worms
NQQ,493213,asfis,worms
NJE,419504,asfis,worms
NQI,765039,asfis,worms
NQL,559424,asfis,worms
NQP,216260,asfis,worms
NQO,600671,asfis,worms
NQS,224270,asfis,worms
NIX,138254,asfis,worms
NQJ,818777,asfis,worms
ZQG,842943,asfis,worms
WCB,139054,asfis,worms
KTQ,139059,asfis,worms
KEC,473098,asfis,worms
KEE,216669,asfis,worms
KEN,139062,asfis,worms
KHV,1752800,asfis,worms
KYY,216711,asfis,worms
PVC,473486,asfis,worms
RVA,215120,asfis,worms
RVF,215117,asfis,worms
RVS,215119,asfis,worms
RVV,215122,asfis,worms
RCQ,446440,asfis,worms
KED,215142,asfis,worms
KHO,215141,asfis,worms
KHQ,758738,asfis,worms
KHC,870525,asfis,worms
TXE,215140,asfis,worms
TBP,216725,asfis,worms
TBX,216724,asfis,worms
UID,215162,asfis,worms
UIR,215163,asfis,worms
URO,141874,asfis,worms
UTO,1381415,asfis,worms
QIM,766307,asfis,worms
UBL,709483,asfis,worms
UOE,709492,asfis,worms
RIZ,140167,asfis,worms
OZM,140169,asfis,worms
OZN,140170,asfis,worms
LRZ,208939,asfis,worms
IFU,140261,asfis,worms
PEE,140262,asfis,worms
IZE,140263,asfis,worms
IZF,140264,asfis,worms
PER,138135,asfis,worms
NDY,437429,asfis,worms
EKQ,446936,asfis,worms
EKG,446938,asfis,worms
EQP,446939,asfis,worms
JBS,141539,asfis,worms
DQH,986822,asfis,worms
NBL,139832,asfis,worms
ZLX,135,asfis,worms
NKV,886581,asfis,worms
UNQ,140528,asfis,worms
UTF,140529,asfis,worms
UTG,140531,asfis,worms
UGV,151894,asfis,worms
OKU,569972,asfis,worms
OLZ,569979,asfis,worms
NKA,224855,asfis,worms
NJB,568313,asfis,worms
NKO,224835,asfis,worms
NKM,225279,asfis,worms
NKK,208000,asfis,worms
NJS,571879,asfis,worms
NKT,224854,asfis,worms
NJV,571880,asfis,worms
NDX,138240,asfis,worms
NKH,720569,asfis,worms
NKS,720574,asfis,worms
OKY,568320,asfis,worms
NVJ,140549,asfis,worms
NJC,570162,asfis,worms
NKD,720578,asfis,worms
NJU,370551,asfis,worms
NJT,1432965,asfis,worms
YDI,140550,asfis,worms
NVA,570148,asfis,worms
OWE,419762,asfis,worms
OKM,216923,asfis,worms
OWF,569943,asfis,worms
NVE,568326,asfis,worms
UMU,225301,asfis,worms
UIX,138244,asfis,worms
NJL,592609,asfis,worms
NTZ,570116,asfis,worms
TCX,367899,asfis,worms
IPE,146905,asfis,worms
ZLL,132,asfis,worms
UGA,419692,asfis,worms
COO,1429769,asfis,worms
QSL,532168,asfis,worms
QSI,531880,asfis,worms
QSR,532183,asfis,worms
QSU,565370,asfis,worms
QSA,564720,asfis,worms
QSB,478529,asfis,worms
QSG,564627,asfis,worms
BQH,564725,asfis,worms
QSP,565368,asfis,worms
QSN,564722,asfis,worms
BQW,211092,asfis,worms
BQA,211096,asfis,worms
BQI,211099,asfis,worms
BQJ,211089,asfis,worms
BQN,211091,asfis,worms
BPX,205790,asfis,worms
QST,1590970,asfis,worms
QSS,1590972,asfis,worms
QSE,565356,asfis,worms
TBV,565367,asfis,worms
RXR,531851,asfis,worms
MBQ,1429775,asfis,worms
QSV,1464390,asfis,worms
QSM,1590933,asfis,worms
TBQ,565475,asfis,worms
TBI,564727,asfis,worms
RXU,419695,asfis,worms
CON,602678,asfis,worms
RXL,1428085,asfis,worms
TBG,1429806,asfis,worms
SXJ,531848,asfis,worms
QSD,531859,asfis,worms
JTX,23123,asfis,worms
OHQ,138760,asfis,worms
OHX,138761,asfis,worms
OZE,137656,asfis,worms
IBF,215385,asfis,worms
TBE,215382,asfis,worms
QPB,197352,asfis,worms
XFO,217332,asfis,worms
KDU,419700,asfis,worms
KPJ,138961,asfis,worms
KDX,572179,asfis,worms
KDF,138963,asfis,worms
KPB,138964,asfis,worms
KPE,224448,asfis,worms
KDY,397063,asfis,worms
KPI,138966,asfis,worms
KWX,137722,asfis,worms
DAW,493731,asfis,worms
DAX,234136,asfis,worms
KRS,532688,asfis,worms
KXX,160231,asfis,worms
UDW,533535,asfis,worms
UDX,224253,asfis,worms
KPR,138984,asfis,worms
YPG,527787,asfis,worms
YVG,530893,asfis,worms
YRQ,216843,asfis,worms
YQU,216861,asfis,worms
YQX,216860,asfis,worms
YEM,396637,asfis,worms
YQS,216862,asfis,worms
YQA,216866,asfis,worms
YQB,578034,asfis,worms
YQL,578033,asfis,worms
YQY,527793,asfis,worms
YQH,578031,asfis,worms
YQN,578038,asfis,worms
YRV,530884,asfis,worms
YEA,216872,asfis,worms
YQD,216871,asfis,worms
YQE,527783,asfis,worms
YPH,216870,asfis,worms
YQM,390564,asfis,worms
YEJ,216868,asfis,worms
YPZ,216867,asfis,worms
YRL,216875,asfis,worms
YQC,570811,asfis,worms
YQO,216874,asfis,worms
YQV,570809,asfis,worms
YQR,1075042,asfis,worms
YRT,216894,asfis,worms
ZAX,23022,asfis,worms
OVO,216904,asfis,worms
VVV,431078,asfis,worms
TWZ,141741,asfis,worms
ZRI,144,asfis,worms
FIG,214984,asfis,worms
FIU,NA,asfis,worms
MEZ,217025,asfis,worms
MGH,410241,asfis,worms
MZX,204597,asfis,worms
TAV,208010,asfis,worms
OAC,208008,asfis,worms
TOY,208012,asfis,worms
TOQ,141687,asfis,worms
TPX,208014,asfis,worms
OSZ,208013,asfis,worms
QTT,410306,asfis,worms
UFO,476439,asfis,worms
UON,216963,asfis,worms
UUN,216967,asfis,worms
UNN,476514,asfis,worms
UUB,216998,asfis,worms
UUE,216999,asfis,worms
VAX,22995,asfis,worms
KSC,208963,asfis,worms
KSF,419777,asfis,worms
KSD,419778,asfis,worms
KSS,224273,asfis,worms
KST,224977,asfis,worms
KSX,206265,asfis,worms
YRR,217000,asfis,worms
KDE,139023,asfis,worms
KDH,139024,asfis,worms
FAR,217009,asfis,worms
FAD,217002,asfis,worms
FAU,217006,asfis,worms
FAX,137749,asfis,worms
FUQ,591480,asfis,worms
FMG,419784,asfis,worms
FMS,509237,asfis,worms
XIX,22999,asfis,worms
KRJ,141101,asfis,worms
KRN,141102,asfis,worms
KVX,138425,asfis,worms
AZG,225658,asfis,worms
ZJN,225657,asfis,worms
KMU,141099,asfis,worms
YJF,225025,asfis,worms
FMB,476494,asfis,worms
FEW,476496,asfis,worms
FEX,390535,asfis,worms
YMM,220950,asfis,worms
YUL,476511,asfis,worms
YMJ,476516,asfis,worms
KMO,476518,asfis,worms
YUI,476522,asfis,worms
YMN,476529,asfis,worms
KMR,476531,asfis,worms
YUJ,476533,asfis,worms
YUY,476557,asfis,worms
ZLC,196332,asfis,worms
YYW,476542,asfis,worms
YYX,463498,asfis,worms
AGJ,141115,asfis,worms
DSN,217011,asfis,worms
DSD,476478,asfis,worms
DSR,476487,asfis,worms
DSW,138855,asfis,worms
ZJP,490786,asfis,worms
BCP,138865,asfis,worms
WHE,138878,asfis,worms
BEX,137701,asfis,worms
ZTE,138920,asfis,worms
ZTD,138922,asfis,worms
KWJ,138938,asfis,worms
ZDN,149,asfis,worms
WUW,889668,asfis,worms
WUX,196933,asfis,worms
DMW,490747,asfis,worms
KWH,490748,asfis,worms
DMX,490630,asfis,worms
NBT,197303,asfis,worms
AJV,490675,asfis,worms
BQO,181057,asfis,worms
ZJY,13600,asfis,worms
JIR,138899,asfis,worms
JIS,138902,asfis,worms
JIT,138903,asfis,worms
KOC,527522,asfis,worms
YEC,139207,asfis,worms
TBJ,511791,asfis,worms
FSY,448924,asfis,worms
FST,420024,asfis,worms
FKX,138001,asfis,worms
FUK,208605,asfis,worms
FSD,1318024,asfis,worms
UQS,607915,asfis,worms
GQG,737548,asfis,worms
IUO,211131,asfis,worms
LZN,420044,asfis,worms
FUL,1318046,asfis,worms
FUN,828289,asfis,worms
UOZ,217071,asfis,worms
UVX,204742,asfis,worms
JSI,420047,asfis,worms
FSO,448958,asfis,worms
FKL,607879,asfis,worms
UPK,607919,asfis,worms
ZMI,23038,asfis,worms
UGT,1310082,asfis,worms
WJT,160185,asfis,worms
WHX,160183,asfis,worms
WKQ,160192,asfis,worms
UGK,567150,asfis,worms
NGK,420062,asfis,worms
MGZ,567144,asfis,worms
NFX,205587,asfis,worms
UGO,225028,asfis,worms
UGX,224383,asfis,worms
WKO,862934,asfis,worms
UGC,754350,asfis,worms
VLM,567143,asfis,worms
UNX,181058,asfis,worms
ULJ,553029,asfis,worms
NJA,140491,asfis,worms
NJO,215725,asfis,worms
NJR,215730,asfis,worms
NJD,572148,asfis,worms
NJN,215741,asfis,worms
NBX,138235,asfis,worms
NKN,876831,asfis,worms
NKC,1748592,asfis,worms
NAZ,991267,asfis,worms
III,876825,asfis,worms
IIL,1115499,asfis,worms
NSQ,876840,asfis,worms
YCJ,876816,asfis,worms
IIR,876821,asfis,worms
KAD,888427,asfis,worms
PIZ,138924,asfis,worms
KQU,217065,asfis,worms
OOX,491367,asfis,worms
YJA,475109,asfis,worms
YJU,475116,asfis,worms
YJS,456742,asfis,worms
YJX,456368,asfis,worms
AIW,377982,asfis,worms
LXA,224954,asfis,worms
BOY,140389,asfis,worms
BOQ,140390,asfis,worms
FBK,146733,asfis,worms
KFT,406358,asfis,worms
KSB,558803,asfis,worms
KCE,208143,asfis,worms
KCO,558787,asfis,worms
KCK,208137,asfis,worms
KEV,558788,asfis,worms
NCX,205487,asfis,worms
CZH,404545,asfis,worms
SNE,395353,asfis,worms
KFB,139398,asfis,worms
KFM,139399,asfis,worms
YJT,396638,asfis,worms
DRT,1591032,asfis,worms
UUQ,217157,asfis,worms
HXR,225350,asfis,worms
FTR,596153,asfis,worms
HXH,405870,asfis,worms
FNX,596154,asfis,worms
HXK,596162,asfis,worms
FNT,140396,asfis,worms
HZX,138194,asfis,worms
KFK,550030,asfis,worms
YJL,714477,asfis,worms
HIW,714168,asfis,worms
HGZ,396999,asfis,worms
HUZ,714205,asfis,worms
UXP,404683,asfis,worms
MXX,730428,asfis,worms
UXT,730433,asfis,worms
UXR,743629,asfis,worms
UXU,743630,asfis,worms
MUE,138196,asfis,worms
HXJ,406196,asfis,worms
HXU,406197,asfis,worms
HXX,406198,asfis,worms
URK,140401,asfis,worms
NSF,215686,asfis,worms
NSX,215680,asfis,worms
JYP,140403,asfis,worms
OBX,140405,asfis,worms
HQK,1748379,asfis,worms
FTY,817445,asfis,worms
FLM,568021,asfis,worms
FLO,419944,asfis,worms
FTG,1514879,asfis,worms
UPQ,396989,asfis,worms
HBF,208642,asfis,worms
UPX,208652,asfis,worms
UQP,208648,asfis,worms
RQR,140415,asfis,worms
RPW,140416,asfis,worms
RPN,138205,asfis,worms
HQM,140417,asfis,worms
ISD,224924,asfis,worms
IBX,138207,asfis,worms
CHQ,714218,asfis,worms
ISO,574257,asfis,worms
FOL,197502,asfis,worms
FPX,138208,asfis,worms
HSV,1048566,asfis,worms
UGQ,140429,asfis,worms
HSZ,714225,asfis,worms
HQJ,714223,asfis,worms
VXV,215762,asfis,worms
UTH,405199,asfis,worms
UTD,405205,asfis,worms
UTS,405215,asfis,worms
UUR,405226,asfis,worms
JLX,148,asfis,worms
UIN,957138,asfis,worms
VXR,596875,asfis,worms
VXU,591540,asfis,worms
YXA,1498452,asfis,worms
UBY,208609,asfis,worms
UAX,604597,asfis,worms
BZW,463620,asfis,worms
VSP,1735856,asfis,worms
VSE,211101,asfis,worms
VST,211103,asfis,worms
VSK,1736040,asfis,worms
VSU,1736039,asfis,worms
MJQ,1060398,asfis,worms
IRZ,1060402,asfis,worms
IRN,1063869,asfis,worms
IRM,590537,asfis,worms
IRK,590546,asfis,worms
IRR,1063206,asfis,worms
VGX,23073,asfis,worms
OVN,208385,asfis,worms
OVC,208388,asfis,worms
OVI,208379,asfis,worms
OVV,208396,asfis,worms
OVF,208377,asfis,worms
OVL,420126,asfis,worms
OVR,448146,asfis,worms
OVS,208387,asfis,worms
OVG,208380,asfis,worms
OVT,448160,asfis,worms
OVU,448164,asfis,worms
OXX,205393,asfis,worms
DVW,606556,asfis,worms
DVX,382310,asfis,worms
AJO,385239,asfis,worms
QOR,141963,asfis,worms
YBV,568006,asfis,worms
YBC,224552,asfis,worms
YBG,225406,asfis,worms
YBM,384771,asfis,worms
YBO,141965,asfis,worms
YBP,384806,asfis,worms
CXY,138660,asfis,worms
HVC,197189,asfis,worms
EOQ,385403,asfis,worms
EOX,215200,asfis,worms
WTW,384707,asfis,worms
WTX,382323,asfis,worms
GVO,759247,asfis,worms
VCP,759251,asfis,worms
VLU,382406,asfis,worms
VLV,382547,asfis,worms
ZDF,382412,asfis,worms
ZNJ,23025,asfis,worms
HRQ,208160,asfis,worms
HRX,208158,asfis,worms
HBM,208166,asfis,worms
JJX,196294,asfis,worms
KNB,215517,asfis,worms
KOK,215446,asfis,worms
KNV,215518,asfis,worms
KNG,215520,asfis,worms
KOE,215464,asfis,worms
KNL,215522,asfis,worms
KOV,215541,asfis,worms
KOO,215457,asfis,worms
KUM,420216,asfis,worms
KNQ,215439,asfis,worms
KOA,428259,asfis,worms
KUJ,420220,asfis,worms
KNE,428375,asfis,worms
KOQ,215519,asfis,worms
KUX,215529,asfis,worms
XUX,14107,asfis,worms
UCJ,435104,asfis,worms
KFU,434154,asfis,worms
URJ,435054,asfis,worms
ULH,217087,asfis,worms
BQE,564239,asfis,worms
BQK,447359,asfis,worms
BQQ,208080,asfis,worms
JVX,160424,asfis,worms
YSY,434713,asfis,worms
YSX,434714,asfis,worms
UIY,435126,asfis,worms
LFJ,1005409,asfis,worms
KKX,585869,asfis,worms
KKR,215169,asfis,worms
FEM,138691,asfis,worms
GXZ,140820,asfis,worms
JQG,1340048,asfis,worms
FPT,140744,asfis,worms
JTR,139488,asfis,worms
FNG,527759,asfis,worms
FNJ,740945,asfis,worms
FNL,215290,asfis,worms
FNS,740940,asfis,worms
ZQW,138489,asfis,worms
ZIW,1341952,asfis,worms
GAS,101,asfis,worms
KSH,411132,asfis,worms
KVU,181228,asfis,worms
KPZ,140627,asfis,worms
EZD,139523,asfis,worms
JII,416648,asfis,worms
FCF,153375,asfis,worms
DBU,208629,asfis,worms
EBD,574843,asfis,worms
EBM,591375,asfis,worms
YHS,707659,asfis,worms
NOQ,138748,asfis,worms
NPV,504259,asfis,worms
NLX,137650,asfis,worms
ODQ,758426,asfis,worms
JBV,138751,asfis,worms
NXX,137653,asfis,worms
DYM,420772,asfis,worms
DUL,506964,asfis,worms
OUQ,506959,asfis,worms
DYD,141549,asfis,worms
DSJ,506942,asfis,worms
ZQZ,506943,asfis,worms
ONF,207886,asfis,worms
OOQ,207885,asfis,worms
DYJ,506972,asfis,worms
DSV,207866,asfis,worms
DZX,138518,asfis,worms
KNP,506699,asfis,worms
KRL,506703,asfis,worms
OYR,605704,asfis,worms
OYM,420777,asfis,worms
OGZ,506706,asfis,worms
OYA,140657,asfis,worms
OYC,138297,asfis,worms
DDF,506716,asfis,worms
DDO,420779,asfis,worms
LFI,216638,asfis,worms
KAN,836034,asfis,worms
OYL,836035,asfis,worms
CSI,836036,asfis,worms
KAY,1055169,asfis,worms
OYG,836033,asfis,worms
OYU,836040,asfis,worms
KBL,836041,asfis,worms
OGQ,397159,asfis,worms
YKG,542013,asfis,worms
OAH,224651,asfis,worms
OCH,397160,asfis,worms
OYH,397161,asfis,worms
ODW,397162,asfis,worms
OYF,140658,asfis,worms
OAQ,156924,asfis,worms
OFO,542155,asfis,worms
UOG,542159,asfis,worms
OBF,397163,asfis,worms
QOS,489077,asfis,worms
OYX,138298,asfis,worms
CSC,181316,asfis,worms
OYN,506736,asfis,worms
OYS,397183,asfis,worms
OAK,506737,asfis,worms
KOM,506731,asfis,worms
KOX,819190,asfis,worms
KOU,506729,asfis,worms
OZX,138300,asfis,worms
ODE,506738,asfis,worms
IOM,224641,asfis,worms
IOK,506739,asfis,worms
OST,215,asfis,worms
YTQ,506692,asfis,worms
YOH,216636,asfis,worms
YRX,204006,asfis,worms
NPQ,140048,asfis,worms
IMA,420736,asfis,worms
IGH,208462,asfis,worms
IGQ,208468,asfis,worms
IOJ,507054,asfis,worms
IMP,208470,asfis,worms
IMR,507052,asfis,worms
IMX,138091,asfis,worms
EQB,507057,asfis,worms
EQM,507055,asfis,worms
USG,605717,asfis,worms
KUK,505953,asfis,worms
UUH,505946,asfis,worms
MSC,505963,asfis,worms
BFH,367978,asfis,worms
CHC,506001,asfis,worms
YUM,224609,asfis,worms
YUP,506000,asfis,worms
GKD,156859,asfis,worms
IHR,156861,asfis,worms
DLQ,506047,asfis,worms
DJH,506049,asfis,worms
LFN,506055,asfis,worms
LFF,140459,asfis,worms
LFS,208435,asfis,worms
NJX,138220,asfis,worms
DJD,140462,asfis,worms
DJI,420705,asfis,worms
DLC,140463,asfis,worms
DJB,140464,asfis,worms
DJX,506104,asfis,worms
DJE,506125,asfis,worms
DJK,541262,asfis,worms
DJO,140467,asfis,worms
DJM,214960,asfis,worms
DJF,214951,asfis,worms
DJU,506105,asfis,worms
DJQ,420706,asfis,worms
MOD,138223,asfis,worms
JYN,140472,asfis,worms
YEG,533145,asfis,worms
YEP,506152,asfis,worms
YER,1458663,asfis,worms
MUJ,367837,asfis,worms
MYC,397041,asfis,worms
MUS,140480,asfis,worms
MSM,140481,asfis,worms
MYA,506160,asfis,worms
MSR,506158,asfis,worms
YUS,140482,asfis,worms
MUK,541675,asfis,worms
MYV,138228,asfis,worms
MUZ,397169,asfis,worms
MSL,140483,asfis,worms
MSV,367822,asfis,worms
XMS,138229,asfis,worms
BFF,600490,asfis,worms
DOF,1518612,asfis,worms
FRB,216632,asfis,worms
TVS,506190,asfis,worms
DJN,744582,asfis,worms
MSX,211,asfis,worms
DMK,197021,asfis,worms
QSC,140687,asfis,worms
QPT,394229,asfis,worms
UMY,NA,asfis,worms
UMP,215388,asfis,worms
NKF,393954,asfis,worms
SCC,394271,asfis,worms
SCB,156817,asfis,worms
SCQ,394269,asfis,worms
SCH,394270,asfis,worms
BAV,394391,asfis,worms
CMF,1807213,asfis,worms
KLH,367964,asfis,worms
ISC,140692,asfis,worms
KLD,254460,asfis,worms
ZKQ,138315,asfis,worms
INQ,240774,asfis,worms
DEI,394350,asfis,worms
DKD,394351,asfis,worms
JBU,140702,asfis,worms
QCB,391844,asfis,worms
EKV,394078,asfis,worms
EKZ,394073,asfis,worms
QPF,394234,asfis,worms
FXF,225259,asfis,worms
FXG,236720,asfis,worms
GLQ,215389,asfis,worms
EKD,394087,asfis,worms
KTE,394088,asfis,worms
EKY,605760,asfis,worms
MPX,225645,asfis,worms
KLJ,393724,asfis,worms
CMN,393729,asfis,worms
KLN,393737,asfis,worms
VSC,236719,asfis,worms
MVY,393971,asfis,worms
JSC,393716,asfis,worms
YRD,225252,asfis,worms
YKD,394383,asfis,worms
JYT,140710,asfis,worms
SCG,393720,asfis,worms
KTJ,393865,asfis,worms
KTN,393900,asfis,worms
SSC,393904,asfis,worms
SJA,394429,asfis,worms
SCE,140712,asfis,worms
SCZ,393937,asfis,worms
PSU,214919,asfis,worms
KTZ,138323,asfis,worms
SCA,156972,asfis,worms
UDV,140716,asfis,worms
UEV,140717,asfis,worms
KMV,393326,asfis,worms
LAQ,393331,asfis,worms
SWW,393354,asfis,worms
KMM,236714,asfis,worms
VOS,394326,asfis,worms
YYB,821597,asfis,worms
UMJ,821598,asfis,worms
ZYE,393701,asfis,worms
ZYP,236717,asfis,worms
SCX,213,asfis,worms
RNY,224536,asfis,worms
TQF,146524,asfis,worms
TQM,507064,asfis,worms
TQE,140779,asfis,worms
TQC,507065,asfis,worms
TQX,216652,asfis,worms
TQY,138351,asfis,worms
IAK,207896,asfis,worms
NAJ,207895,asfis,worms
PQB,140780,asfis,worms
NNW,140781,asfis,worms
PJQ,507084,asfis,worms
IDX,138352,asfis,worms
AVI,457862,asfis,worms
KTR,505414,asfis,worms
KTX,420747,asfis,worms
IML,140233,asfis,worms
IMV,505459,asfis,worms
DSG,140235,asfis,worms
IMT,140236,asfis,worms
NJM,140589,asfis,worms
NJK,140590,asfis,worms
OMX,141545,asfis,worms
LQG,506212,asfis,worms
YDH,868255,asfis,worms
OLQ,506537,asfis,worms
NDQ,207754,asfis,worms
NDU,504306,asfis,worms
FCR,504322,asfis,worms
ACB,504357,asfis,worms
FCE,504337,asfis,worms
NDC,138783,asfis,worms
KFC,504346,asfis,worms
NDE,504349,asfis,worms
NDV,504350,asfis,worms
FCL,504351,asfis,worms
FCI,138785,asfis,worms
FCD,504315,asfis,worms
MCL,504360,asfis,worms
NDM,504320,asfis,worms
NDL,420712,asfis,worms
FKP,504339,asfis,worms
NQR,504328,asfis,worms
DRG,504316,asfis,worms
NRQ,504295,asfis,worms
NQT,504313,asfis,worms
BLS,137669,asfis,worms
AKQ,215228,asfis,worms
